,game_id,move_color,move,evaluation,event,site,date,round,white,white_elo,black,black_elo,result,eco,opening_name
0,2013_Anand_Carlsen_game5,white,c4,0.34,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
1,2013_Anand_Carlsen_game5,black,e6,0.4,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
2,2013_Anand_Carlsen_game5,white,d4,0.38,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
3,2013_Anand_Carlsen_game5,black,d5,0.39,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
4,2013_Anand_Carlsen_game5,white,Nc3,0.3,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
5,2013_Anand_Carlsen_game5,black,c6,0.89,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
6,2013_Anand_Carlsen_game5,white,e4,0.79,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
7,2013_Anand_Carlsen_game5,black,dxe4,0.77,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
8,2013_Anand_Carlsen_game5,white,Nxe4,0.48,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
9,2013_Anand_Carlsen_game5,black,Bb4+,0.5,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
10,2013_Anand_Carlsen_game5,white,Nc3,0.46,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
11,2013_Anand_Carlsen_game5,black,c5,0.43,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
12,2013_Anand_Carlsen_game5,white,a3,0.48,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
13,2013_Anand_Carlsen_game5,black,Ba5,0.55,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
14,2013_Anand_Carlsen_game5,white,Nf3,0.07,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
15,2013_Anand_Carlsen_game5,black,Nf6,0.31,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
16,2013_Anand_Carlsen_game5,white,Be3,0.12,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
17,2013_Anand_Carlsen_game5,black,Nc6,0.12,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
18,2013_Anand_Carlsen_game5,white,Qd3,0.35,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
19,2013_Anand_Carlsen_game5,black,cxd4,0.28,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
20,2013_Anand_Carlsen_game5,white,Nxd4,0.0,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
21,2013_Anand_Carlsen_game5,black,Ng4,0.14,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
22,2013_Anand_Carlsen_game5,white,O-O-O,0.03,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
23,2013_Anand_Carlsen_game5,black,Nxe3,0.02,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
24,2013_Anand_Carlsen_game5,white,fxe3,0.19,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
25,2013_Anand_Carlsen_game5,black,Bc7,0.83,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
26,2013_Anand_Carlsen_game5,white,Nxc6,-0.04,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
27,2013_Anand_Carlsen_game5,black,bxc6,-0.12,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
28,2013_Anand_Carlsen_game5,white,Qxd8+,0.19,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
29,2013_Anand_Carlsen_game5,black,Bxd8,0.28,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
30,2013_Anand_Carlsen_game5,white,Be2,0.0,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
31,2013_Anand_Carlsen_game5,black,Ke7,0.46,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
32,2013_Anand_Carlsen_game5,white,Bf3,0.24,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
33,2013_Anand_Carlsen_game5,black,Bd7,0.4,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
34,2013_Anand_Carlsen_game5,white,Ne4,0.27,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
35,2013_Anand_Carlsen_game5,black,Bb6,0.38,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
36,2013_Anand_Carlsen_game5,white,c5,0.22,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
37,2013_Anand_Carlsen_game5,black,f5,0.31,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
38,2013_Anand_Carlsen_game5,white,cxb6,0.31,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
39,2013_Anand_Carlsen_game5,black,fxe4,0.38,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
40,2013_Anand_Carlsen_game5,white,b7,0.48,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
41,2013_Anand_Carlsen_game5,black,Rab8,0.58,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
42,2013_Anand_Carlsen_game5,white,Bxe4,0.28,Anand - Carlsen World Championship Match,Chennai IND,2013-11-15,5,Magnus Carlsen,?,Viswanathan Anand,?,1-0,D31,Queen's Gambit Declined
