,game_id,move_color,move,evaluation,event,site,date,round,white,white_elo,black,black_elo,result,eco,opening_name
0,2014_Carlsen_Anand_game10,white,d4,0.36,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-21,10,Viswanathan Anand,?,Magnus Carlsen,?,1/2-1/2,D97,"Grunfeld, Russian"
1,2014_Carlsen_Anand_game10,black,Nf6,0.34,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-21,10,Viswanathan Anand,?,Magnus Carlsen,?,1/2-1/2,D97,"Grunfeld, Russian"
2,2014_Carlsen_Anand_game10,white,c4,0.45,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-21,10,Viswanathan Anand,?,Magnus Carlsen,?,1/2-1/2,D97,"Grunfeld, Russian"
3,2014_Carlsen_Anand_game10,black,g6,0.5,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-21,10,Viswanathan Anand,?,Magnus Carlsen,?,1/2-1/2,D97,"Grunfeld, Russian"
4,2014_Carlsen_Anand_game10,white,Nc3,0.38,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-21,10,Viswanathan Anand,?,Magnus Carlsen,?,1/2-1/2,D97,"Grunfeld, Russian"
5,2014_Carlsen_Anand_game10,black,d5,0.49,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-21,10,Viswanathan Anand,?,Magnus Carlsen,?,1/2-1/2,D97,"Grunfeld, Russian"
6,2014_Carlsen_Anand_game10,white,Nf3,0.35,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-21,10,Viswanathan Anand,?,Magnus Carlsen,?,1/2-1/2,D97,"Grunfeld, Russian"
7,2014_Carlsen_Anand_game10,black,Bg7,0.45,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-21,10,Viswanathan Anand,?,Magnus Carlsen,?,1/2-1/2,D97,"Grunfeld, Russian"
8,2014_Carlsen_Anand_game10,white,Qb3,0.36,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-21,10,Viswanathan Anand,?,Magnus Carlsen,?,1/2-1/2,D97,"Grunfeld, Russian"
9,2014_Carlsen_Anand_game10,black,dxc4,0.37,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-21,10,Viswanathan Anand,?,Magnus Carlsen,?,1/2-1/2,D97,"Grunfeld, Russian"
10,2014_Carlsen_Anand_game10,white,Qxc4,0.33,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-21,10,Viswanathan Anand,?,Magnus Carlsen,?,1/2-1/2,D97,"Grunfeld, Russian"
11,2014_Carlsen_Anand_game10,black,O-O,0.29,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-21,10,Viswanathan Anand,?,Magnus Carlsen,?,1/2-1/2,D97,"Grunfeld, Russian"
