,game_id,move_color,move,evaluation,event,site,date,round,white,white_elo,black,black_elo,result,eco,opening_name
0,2014_Carlsen_Anand_game3,white,d4,0.45,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-11,3,Viswanathan Anand,?,Magnus Carlsen,?,1-0,D37,Queen's Gambit Declined
1,2014_Carlsen_Anand_game3,black,Nf6,0.45,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-11,3,Viswanathan Anand,?,Magnus Carlsen,?,1-0,D37,Queen's Gambit Declined
2,2014_Carlsen_Anand_game3,white,c4,0.4,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-11,3,Viswanathan Anand,?,Magnus Carlsen,?,1-0,D37,Queen's Gambit Declined
3,2014_Carlsen_Anand_game3,black,e6,0.37,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-11,3,Viswanathan Anand,?,Magnus Carlsen,?,1-0,D37,Queen's Gambit Declined
4,2014_Carlsen_Anand_game3,white,Nf3,0.27,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-11,3,Viswanathan Anand,?,Magnus Carlsen,?,1-0,D37,Queen's Gambit Declined
5,2014_Carlsen_Anand_game3,black,d5,0.31,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-11,3,Viswanathan Anand,?,Magnus Carlsen,?,1-0,D37,Queen's Gambit Declined
6,2014_Carlsen_Anand_game3,white,Nc3,0.28,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-11,3,Viswanathan Anand,?,Magnus Carlsen,?,1-0,D37,Queen's Gambit Declined
7,2014_Carlsen_Anand_game3,black,Be7,0.34,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-11,3,Viswanathan Anand,?,Magnus Carlsen,?,1-0,D37,Queen's Gambit Declined
8,2014_Carlsen_Anand_game3,white,Bf4,0.17,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-11,3,Viswanathan Anand,?,Magnus Carlsen,?,1-0,D37,Queen's Gambit Declined
9,2014_Carlsen_Anand_game3,black,O-O,0.22,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-11,3,Viswanathan Anand,?,Magnus Carlsen,?,1-0,D37,Queen's Gambit Declined
10,2014_Carlsen_Anand_game3,white,e3,0.19,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-11,3,Viswanathan Anand,?,Magnus Carlsen,?,1-0,D37,Queen's Gambit Declined
11,2014_Carlsen_Anand_game3,black,Nbd7,0.39,Carlsen - Anand World Championship Match,Sochi RUS,2014-11-11,3,Viswanathan Anand,?,Magnus Carlsen,?,1-0,D37,Queen's Gambit Declined
