,game_id,move_color,move,evaluation,event,site,date,round,white,white_elo,black,black_elo,result,eco,opening_name
0,2013_Anand_Carlsen_game10,white,e4,0.54,Anand - Carlsen World Championship Match,Chennai IND,2013-11-22,10,Magnus Carlsen,?,Viswanathan Anand,?,1/2-1/2,B51,"Sicilian, Canal-Sokolsky (Rossolimo) Attack"
1,2013_Anand_Carlsen_game10,black,c5,0.42,Anand - Carlsen World Championship Match,Chennai IND,2013-11-22,10,Magnus Carlsen,?,Viswanathan Anand,?,1/2-1/2,B51,"Sicilian, Canal-Sokolsky (Rossolimo) Attack"
2,2013_Anand_Carlsen_game10,white,Nf3,0.47,Anand - Carlsen World Championship Match,Chennai IND,2013-11-22,10,Magnus Carlsen,?,Viswanathan Anand,?,1/2-1/2,B51,"Sicilian, Canal-Sokolsky (Rossolimo) Attack"
3,2013_Anand_Carlsen_game10,black,d6,0.71,Anand - Carlsen World Championship Match,Chennai IND,2013-11-22,10,Magnus Carlsen,?,Viswanathan Anand,?,1/2-1/2,B51,"Sicilian, Canal-Sokolsky (Rossolimo) Attack"
4,2013_Anand_Carlsen_game10,white,Bb5+,0.32,Anand - Carlsen World Championship Match,Chennai IND,2013-11-22,10,Magnus Carlsen,?,Viswanathan Anand,?,1/2-1/2,B51,"Sicilian, Canal-Sokolsky (Rossolimo) Attack"
5,2013_Anand_Carlsen_game10,black,Nd7,0.26,Anand - Carlsen World Championship Match,Chennai IND,2013-11-22,10,Magnus Carlsen,?,Viswanathan Anand,?,1/2-1/2,B51,"Sicilian, Canal-Sokolsky (Rossolimo) Attack"
6,2013_Anand_Carlsen_game10,white,d4,0.15,Anand - Carlsen World Championship Match,Chennai IND,2013-11-22,10,Magnus Carlsen,?,Viswanathan Anand,?,1/2-1/2,B51,"Sicilian, Canal-Sokolsky (Rossolimo) Attack"
7,2013_Anand_Carlsen_game10,black,cxd4,0.35,Anand - Carlsen World Championship Match,Chennai IND,2013-11-22,10,Magnus Carlsen,?,Viswanathan Anand,?,1/2-1/2,B51,"Sicilian, Canal-Sokolsky (Rossolimo) Attack"
8,2013_Anand_Carlsen_game10,white,Qxd4,0.25,Anand - Carlsen World Championship Match,Chennai IND,2013-11-22,10,Magnus Carlsen,?,Viswanathan Anand,?,1/2-1/2,B51,"Sicilian, Canal-Sokolsky (Rossolimo) Attack"
9,2013_Anand_Carlsen_game10,black,a6,0.0,Anand - Carlsen World Championship Match,Chennai IND,2013-11-22,10,Magnus Carlsen,?,Viswanathan Anand,?,1/2-1/2,B51,"Sicilian, Canal-Sokolsky (Rossolimo) Attack"
10,2013_Anand_Carlsen_game10,white,Bxd7+,0.19,Anand - Carlsen World Championship Match,Chennai IND,2013-11-22,10,Magnus Carlsen,?,Viswanathan Anand,?,1/2-1/2,B51,"Sicilian, Canal-Sokolsky (Rossolimo) Attack"
11,2013_Anand_Carlsen_game10,black,Bxd7,0.0,Anand - Carlsen World Championship Match,Chennai IND,2013-11-22,10,Magnus Carlsen,?,Viswanathan Anand,?,1/2-1/2,B51,"Sicilian, Canal-Sokolsky (Rossolimo) Attack"
12,2013_Anand_Carlsen_game10,white,c4,0.25,Anand - Carlsen World Championship Match,Chennai IND,2013-11-22,10,Magnus Carlsen,?,Viswanathan Anand,?,1/2-1/2,B51,"Sicilian, Canal-Sokolsky (Rossolimo) Attack"
13,2013_Anand_Carlsen_game10,black,Nf6,0.26,Anand - Carlsen World Championship Match,Chennai IND,2013-11-22,10,Magnus Carlsen,?,Viswanathan Anand,?,1/2-1/2,B51,"Sicilian, Canal-Sokolsky (Rossolimo) Attack"
14,2013_Anand_Carlsen_game10,white,Bg5,0.06,Anand - Carlsen World Championship Match,Chennai IND,2013-11-22,10,Magnus Carlsen,?,Viswanathan Anand,?,1/2-1/2,B51,"Sicilian, Canal-Sokolsky (Rossolimo) Attack"
15,2013_Anand_Carlsen_game10,black,e6,0.1,Anand - Carlsen World Championship Match,Chennai IND,2013-11-22,10,Magnus Carlsen,?,Viswanathan Anand,?,1/2-1/2,B51,"Sicilian, Canal-Sokolsky (Rossolimo) Attack"
