,game_id,move_color,move,evaluation,event,site,date,round,white,white_elo,black,black_elo,result,eco,opening_name
0,2018_Carlsen_Caruana_game2,white,d4,0.35,Carlsen - Caruana World Championship Match,London ENG,2018-11-10,2,Magnus Carlsen,?,Fabiano Caruana,?,1/2-1/2,D37,Queen's Gambit Declined
1,2018_Carlsen_Caruana_game2,black,Nf6,0.37,Carlsen - Caruana World Championship Match,London ENG,2018-11-10,2,Magnus Carlsen,?,Fabiano Caruana,?,1/2-1/2,D37,Queen's Gambit Declined
2,2018_Carlsen_Caruana_game2,white,Nf3,0.51,Carlsen - Caruana World Championship Match,London ENG,2018-11-10,2,Magnus Carlsen,?,Fabiano Caruana,?,1/2-1/2,D37,Queen's Gambit Declined
3,2018_Carlsen_Caruana_game2,black,d5,0.41,Carlsen - Caruana World Championship Match,London ENG,2018-11-10,2,Magnus Carlsen,?,Fabiano Caruana,?,1/2-1/2,D37,Queen's Gambit Declined
4,2018_Carlsen_Caruana_game2,white,c4,0.35,Carlsen - Caruana World Championship Match,London ENG,2018-11-10,2,Magnus Carlsen,?,Fabiano Caruana,?,1/2-1/2,D37,Queen's Gambit Declined
5,2018_Carlsen_Caruana_game2,black,e6,0.37,Carlsen - Caruana World Championship Match,London ENG,2018-11-10,2,Magnus Carlsen,?,Fabiano Caruana,?,1/2-1/2,D37,Queen's Gambit Declined
6,2018_Carlsen_Caruana_game2,white,Nc3,0.2,Carlsen - Caruana World Championship Match,London ENG,2018-11-10,2,Magnus Carlsen,?,Fabiano Caruana,?,1/2-1/2,D37,Queen's Gambit Declined
7,2018_Carlsen_Caruana_game2,black,Be7,0.23,Carlsen - Caruana World Championship Match,London ENG,2018-11-10,2,Magnus Carlsen,?,Fabiano Caruana,?,1/2-1/2,D37,Queen's Gambit Declined
8,2018_Carlsen_Caruana_game2,white,Bf4,0.26,Carlsen - Caruana World Championship Match,London ENG,2018-11-10,2,Magnus Carlsen,?,Fabiano Caruana,?,1/2-1/2,D37,Queen's Gambit Declined
9,2018_Carlsen_Caruana_game2,black,O-O,0.37,Carlsen - Caruana World Championship Match,London ENG,2018-11-10,2,Magnus Carlsen,?,Fabiano Caruana,?,1/2-1/2,D37,Queen's Gambit Declined
10,2018_Carlsen_Caruana_game2,white,e3,0.25,Carlsen - Caruana World Championship Match,London ENG,2018-11-10,2,Magnus Carlsen,?,Fabiano Caruana,?,1/2-1/2,D37,Queen's Gambit Declined
11,2018_Carlsen_Caruana_game2,black,c5,0.63,Carlsen - Caruana World Championship Match,London ENG,2018-11-10,2,Magnus Carlsen,?,Fabiano Caruana,?,1/2-1/2,D37,Queen's Gambit Declined
